--X-OXO--|9
--X-OXOX-|9
O-XO--X-X|5,6,8
OOXO--X-X|6
--OX-O-X-|9
X-OX-O-X-|9
X-OXOO-X-|7
O-XX--O-X|6
O-XXO-O-X|6
O-X---OX-|4
OOXXX-OX-|6
XOXO--OX-|9,5,6,9,6
-O-XOX-X-|1,3,7,9,9,9,9,7
-O-XOX-XO|1
XO-XOXOXO|3
-OXO-X---|9
-OX-OX-X-|9
-OXOOX-X-|9
XOXOOX-X-|9
---OX-XO-|3
-XO-O--X-|
-O-XX-O--|6
XO-XX-O--|
-XX-OXO--|
-XX-OXOO-|1
-XXXOXOO-|9
-O---X-XO|1,3,4,5
-O--XX-XO|4
OO--XX-XO|4
O-XXOXXO-|2
O-OX-XOXX|2
-XX-OO--X|4
-XX-OO-OX|1
O-X-XOOX-|2
X-OOXOX--|9
XXOOO-X--|6
XO----X-O|4
XXOXOX-O-|7
X-OO-XXO-|9,2,5
-X--OXO-X|3
-O-XO-XXO|1
-O-XOXXXO|1
-XOX--O-X|5
-O---XXXO|1,3,4,5,1,3,3,3
-O-O-XXXO|1,3,5
XO-O-XXXO|3,5
OO---X-X-|3
OOX--X-X-|
OOXX-XOX-|
-X--XOO--|8
-XX-XOOO-|1
X-OO---X-|9,5,6,7,6,6,9,7,9,6,9,6,6,6,9
X-OO-X-X-|9,5,5
O--X-OXOX|2,3,5
O--XXOXOX|3
X-OX--OOX|5
O-XOO-XX-|9
OXO--X--X|4,5,7,8
-OO-X-XX-|1
X-X-OO---|2
-X-OX--OX|1
-X-O-OXXO|5
-XXO--O--|1
X-O-XX-O-|4,7,9
X-O-XX-OO|4
X----XXOO|
X---OXXOO|4
-XOOXXO--|8
XXOOXXO--|
XXOOXXOO-|9
-XO-XXOO-|4
OXX----O-|9,7,7,7,7,7,9,7,7,7,7,9,9,9,9
X-OX-OOX-|
XXOX-OOX-|9
--X--XOXO|1,2,4,5
XX-O-OOX-|3
XX-O-OOXX|5
-XX--OX-O|
-X----OOX|1,3,4,5,6,5,5,6,4,1,6,3,1,6,4
-X-XOXOOX|3
O--O--X-X|8
O--OX-X-X|
O--OXOX-X|8
-XOOXXX-O|8
OXOOXXX-O|8
X-X-XOOXO|2
X-XOXOOXO|2
-XX-O-XO-|1
-XXOO-XO-|1
-O-XXO--X|1
OO-XXO--X|3
OO-X---XX|3
-OOOXX-X-|1
-OOOXXXX-|1
-X---XXOO|
O---X-OXX|4
XO-XXO-O-|7
OXX---X-O|5
OXX---XOO|5
OXO---OXX|5
OXO--OXX-|5
X-OO-XX-O|8,2,5
XXOO-XX-O|5,8
-X----O-X|1,3,4,5,6,8
-XXO--O-X|1
-XXO--OOX|1
O--X-XO-X|
OO-X-XO-X|3
OO-X-XOXX|3
O-XX----O|5
O-XX--X-O|5
-O---XXOX|5
-O-OXXXOX|
XX--XOO--|3,8,9
-X--O-O-X|3
X-XOX-OXO|2
OO--X-OXX|
X-OO--X--|8,9,5,6,8
X-OO--XX-|5,6,9
X-OOO-XX-|9
-OXOOXX--|9
XX-XO-O-O|3
O-X--OOXX|4
O-X-XOOXX|4
-XO-O-XOX|1,4,6
-XO-OXXOX|1,4
-OX---XOX|5
-XOXO-X--|1
X--O-X-XO|2,3,5
XO-O-X-XO|3,5,7
-XXO-OO-X|1
OO-X--X--|
----XXO-O|4
-X-OOXX--|3,9
--XXOOX--|1
O-XXOOX--|9
O-XXOOX-X|8
OOXXOOX-X|8
---OOX-X-|1,3,9,7,9
X-OXOX---|7
X-X-O--OX|2
-X-O--OXX|1
X-O-XO-X-|9
X-O-XOOX-|2
OXOX--X--|5,6,8,9,6
OXOXO-X--|9
X--O-X-OX|
X--OOX-OX|3
XOX-X-OO-|9
XOXXX-OO-|9
XOXXXOOO-|9
XXO---OOX|5
-OO--XOXX|
XOO--XOXX|5
XX--O--OX|3
O-XXOX---|9
O-XXOXO--|9
-X-XXOOOX|1
XO--O-XXO|4
XO--OXXXO|4
XOO--XXO-|4
O-OXX--OX|6
--XX--OO-|9
X-OXXOO--|9
XOXOO---X|6
O--XOX-X-|9
--OOXXOXX|1
----OXX-O|1
---XOXX-O|1
--OXOXX-O|1
X--OX-XO-|3,6
XOXO--X-O|5
XOXO--XXO|5
OX-X--OOX|3,5,6
OX-O-X--X|7
-XO-XXOOX|
-X-OOX---|1,3,9,7,9
-X-OOX-X-|1,3,7,9,7,9,1
OX-OOX-X-|
X--OXOXO-|3
XX---XOO-|9
XXO----OX|5
XXOO--XOX|5
X---OXO-X|3
OXOX---X-|5
OXOX-O-X-|5
OX--XOXO-|3
OX--XOXOX|3
XO-X-O-OX|7
X-X-O-XO-|2
X-XOO-XO-|2
OX--XXOO-|4
OXX-XXOO-|9
--O-X-XOX|1
O-O-X-XOX|2
OXX--OOXX|4
--XX-OXOO|5
XX-X-O--O|3
OX---O--X|8,4,5,7,8,5,8,7,8,5,8
OXX--O-OX|4,5,7
OXXXO--OX|6
-X-X-XO-O|8
-XOX-XOO-|5
O--X--OX-|3,5,3,5,5,3,5,3
OX-X--OX-|5
-X--OX-OX|3
OX--OX-OX|3
OOX-X----|7
OX-OXO--X|8
-X--OXXO-|3,1,1,1,1
OX-XOXXO-|9
-O-OXXXO-|3
-OX-OX---|9
XOOO---XX|7
XOOO-X-XX|
O--X--XXO|5
OXOX-OXOX|5
OX-X--O-X|5,6,5
OX-XO-O-X|3
-O-OX-XXO|3
X-X-O-OOX|2
-X---XOOX|
XXO--XOOX|5
--XXOXO--|9
--XXOXOO-|9
XXO-XO-O-|9
-X-X-OOXO|5
O--O-XXOX|3
X--XOOOX-|3
XX-XOOOX-|3
X--OXOOX-|2
OX-X-O--X|5,7,8
OXXXOO--X|7,8
OX-X--O--|9,5,5,5,5
-XXX-O--O|
-XXXOO--O|1
--XXO-OOX|6
-XXOOX---|
OXXOOX---|9
-XO---O-X|5
XOO--X--X|5
XOO--XO-X|5
-O--XOXX-|
XO--OX-X-|9,7
XOO-OX-XX|7
O-OXX---X|2
XOO-OX--X|
O--X---XO|5,6
O--X-X-XO|5
O-OX-X-XO|5,7
X--O-X--O|2,3,5,7,8,5
---XOXXO-|2
O--XOXXO-|
OXX-OX---|9
OXX-OX-O-|9
OXX-OXXO-|9
-XO--XO-X|5
OXO--XO-X|
OXO-O--XX|7
OXOXO--XX|7
X-O--XOOX|5
X-O-OOX-X|4
---XO-XXO|1
-OX-XXO--|
--O-OXX-X|8
-OO-OXX-X|8
-OOXOXX-X|8
X---XXOO-|9
XOOX-XO--|5
XOOX-XO-X|5
O-XXOX-O-|9
XO----XO-|4
XO---XXO-|4,5
-X-XOOXXO|1
-OXO-X-XO|1,5,7
XOXO-X-XO|5,7
XO-X-OOXX|5
--OXO-XXO|1
X-OX---OX|2,5
OXOXX----|
OXOXX---O|8
OXOXX-X-O|6
--XO-XXOO|5
--X-OXX-O|1
-XOX-O-X-|5,9
O----XXO-|9,2,3,5
--OXO-XOX|1
OXXOX---O|7
XXO--XO--|5
XXOO-XO--|5
-X---OO-X|1,3,4,5
XX---OO-X|
--XO--O-X|6
OXOX--XXO|6
--OX-XO--|5
X--O-O-XX|5
XOO-X--X-|9
XOO-XO-X-|9
XOO-XOXX-|9
-OX--XX-O|4,5
OOX--XX-O|5
OOX--XXXO|5
XOX--OXOX|5
----XOXO-|3
----XOXOX|
O---XOXXO|3
-XOOXX---|8
X-X-OXO--|
-X-XOXOO-|
XO----XOX|5
XO-O--XOX|5
-XOXX--OO|6
-OXXO-XXO|1
OXXO-O-X-|5
OXXO-OXX-|5
X--X--OXO|2,3,5,6,6,6
X--X-OOXO|3
---XX-OO-|6
-XXOO-O-X|1
---OXXXO-|3,9
O-XOXO-X-|2
-XOXOO--X|7
XXOXOO--X|7
XXOX-O---|9
XXO-X-O--|
XXO-XOO--|8
--XXOO-OX|2
--OX-O-XX|
-OOX-O-XX|7
-XOOO-X-X|8
OXX--X--O|5
O--O---XX|7
OO--X--XX|3
-OOXXO--X|1
XXO-X--O-|9
OX-XO--OX|3,6,7
XO--O-XX-|
XO--OOXX-|4
XXOO--O-X|5
XXOO--OXX|5
XXO-X-OO-|9
-OXXX-O-O|6
XOXXX-O-O|8
OX--X--OX|3,6,7,7,4,7,7,7
OXO-X--OX|4,6,7,6,6,4
--OX-XOX-|5
--OX-XOXO|5
X-OXOX--O|7
-XXO---OX|1,5
-XXO-O-OX|1
-XXO-XO--|1
XXOX----O|6
O-OOX-X-X|8
XX--X--OO|7
OOX-X--OX|6
-XO--OXX-|9
X-OOX-X--|8,9
XOOOX-X--|9
-OO--XX-X|1
XOO-OXX-X|8
OXX--XXOO|5
X--OXX--O|2,3,8,7,7,7
XO-OXX--O|8,3,7,3
XO-OXXX-O|3
-OXXO----|8
O-XOX--X-|7
O---XOX-X|
O-O-XOX-X|8
OXO-XOX-X|8
-XO-X-XOO|6
-X-O-OX-X|5
OX-O-OX-X|8
---X-O-XO|3
-X-X-O-XO|3
--O-XOOXX|1
XX---OOX-|
XXO--OOX-|5
-OX-O-X-X|8
O--XOOXX-|9
-XX--OXO-|1,5
-XX--OXOO|1
-XOXOO-XX|7
X-OO--XXO|6
X-OO-XXXO|2,5
O---OXX--|9
XOX---XOO|5
OX---XOX-|4
OX--OXOX-|
O-OO-XX-X|8
O-XX-X-O-|7,9
-XOO--XOX|1,5,6
-XOO-XXOX|1,5
--XXXO--O|7
-X---OXOX|1,4,5
O--X-XOOX|5
XOO---X--|4
X--X-O-XO|3
-X-XXOXOO|3
OXXOO---X|6
-X-O--XO-|1,3,5,6,9
OX----XXO|5
OX-O--XXO|5
OXXO--XXO|5
XO-O-X-X-|9
XXO-XO---|9
--XX-OX-O|
-XOX---O-|9,5,6,7,7
XXO-O-XOX|4
X--O--XOX|5
X-OO--XOX|5
XX-OXX-OO|7
XX-XOOO--|3
OX-XO-X--|9
OO----XX-|9
OOX---XX-|5,9
OOX---XXO|5
OOXX--XXO|5
O-O-XXXOX|2
--OOX---X|1
-XXO--OXO|1
OX--OXX--|9
X--X-XOO-|9
XO-X-XOO-|5
O-X---OXX|4
OX-XOO-X-|9
XOOOX--X-|9
XOOOX-XX-|9
OX-XXO-O-|9,3,7,7,7
OX-XXOXO-|3
OO-X----X|3
-XOXO-X-O|1
-XOXOXX-O|1
-OO-X-X-X|1
---XXOOX-|2
XX-O-O-OX|3
X--X-OO-X|5
O-X-XXO--|4
XO--OOX-X|8
OO---XX--|3
---OXXOXO|2
-XX-OXOXO|1
-XO-XOO-X|1
-O-X-XO-X|
X--XXO--O|3
O-OXX-X--|2
O-OXXOX--|
X---XO--O|3
X---OXXO-|2
OOX--OX-X|8
OOX--XXO-|5
OOXX-XXO-|5
--XOOXOX-|9
-XXO-X-O-|
-XXOOX-O-|1
-O-XXOOX-|1,3,9,9,9
-XO-XX-OO|4
-X--OXXOO|1
X--XO-OXO|3
--XXOOX-O|1
X-OO-X-OX|5
-OXOX-OX-|1
X--OOX--X|3
OOX---OXX|6
XX-OO-X-O|3
-XX--X-OO|7
-XXO-X-OO|1
--X--OXXO|5
--XO-OXXO|5
-OOXX---X|1
XOXOX-OX-|9
-X-XO--XO|1
OX-XXOX-O|3
--XXO--O-|2
XXO-O--OX|7
--O-XOXOX|1
OXOO-XXX-|
-O-X-XO--|5
OXOXOO-XX|7
-XOOX-XOX|1
--XXO--OX|2
O--XX--OX|6
OXOXX--OX|6
-XOX---XO|6
-XOX--OXO|5
O-XXXO-OX|7
-O-OX-XOX|3
OX---XO-X|4
OO-OX-XX-|9
-XOX-X-OO|5
XXOX-X-OO|7
XXOXOX-OO|7
O-X-O-XX-|9
-OXOXX-XO|7
-X-OX-O-X|1,8
O---XOXOX|3
OO--X-XX-|3
OO--X-XXO|3
OXXX-OO-X|5,8
-O--XXOOX|4
X--O-OOXX|5
X---O-XO-|4
XO----OXX|5
XO--O-OXX|3
XO--OXOXX|3
X-XO-OXO-|5
XOO-X-XXO|6
XO-OXX-O-|9
--XOXOO-X|1
-X-O-X-OX|3
X-X-O--XO|2
-OXXOO-XX|7
--X-O-XXO|1
X----OOXX|5
-O--XX-OX|1,3,7
-O-OXX-OX|1
-OXXO---X|8
-X-X-O-O-|1,3,9,7,9,3,1,3,1,1,9,1,9,3,1,3,1,1,9,3,3,3,3
X-XXXOOO-|9
OXOOXX---|8
OX----XOX|3,5,6
OXO---XOX|4,5,6
X-X--OO-X|2,4
X-X-OOO-X|2
OX-XOOX-X|8
-OOOXX-XX|1
XX-XOOO-X|3
--XOO--XX|6
-OXOO--XX|7
O-X---XOX|
-O--OXOXX|3
XOX---OOX|5
---X-OXOX|1
-O--XOXXO|3
OO-OXX--X|3
--XXX--OO|6,7
OX--XOX-O|3
---OX-O-X|1
-XOXX---O|6
OX-XOX---|9
-X--OXX-O|1
-XO-OXX-O|1
-X-XOO-X-|1,3,7,9,1,1
-XOXOO-X-|
-XOXOOXX-|9
XOOX-XOX-|5
XX----OOX|6
OO-XOXXX-|3
O-X-X-O-X|4
X-XOO-X-O|2
OO-X--X-X|3
--X-X-OOX|
XX-O--OX-|3
XX-O--OXO|5
-XXOO---X|6
XO--OXOX-|3
-XXOXO-O-|1
-XOO--X-X|1,8
-XOO-OX-X|8
--OOXX-X-|2
O-X-XXOO-|9
-OXX-O-XO|1,5,7,5
-XXOO--OX|1
XO-XX--O-|3,6,7
OO-X-XXO-|5
-OXO---XX|1
OOXO---XX|6
-XOXX-OO-|6
-X--OXOOX|3
--XX-OXO-|
X-OX-XO--|5
-X-XO--OX|1,3,3,3,3
XX-OO-XO-|3
XX-OO-XOX|6
OO-OXXX--|3
OX-XXO---|8
OX-XXOO--|8
-O--OXXXO|1
OXXO--XO-|5
OXXO-XXO-|
O-X-X---O|7
OOX---X-X|4,5,6
OOX---XOX|6
XX--X-O-O|8
XO-O--X-X|3,5
XO-OOX--X|3
XO-OOX-XX|
XXOX-OO-X|5
O-OXX--X-|2
--O--X-XO|1,5,5,5,1,5
--XOOX-X-|9
-OO-XX-OX|1
-X-X---OO|7
-X-XX--OO|7
--XOX-O-X|1
--OOX-XX-|
-XOXXOXO-|9
O--OXX-OX|3
O--OXXXOX|3
O---OXXX-|9
OO--OXXX-|9
-O-OXXX--|1,3,8,9
OXXX-O-O-|9,5,7,5
OXXX-O-OX|5,7
OX--XOO-X|8
OX-XXOO-X|8
O--OXXXO-|3
XX-O-XO-O|3
OX---OXOX|3,4,5
-XOOO-XX-|9
X-XX-O-OO|2
XX-X--O-O|8
XX-XOXO-O|3
-XXOXX-OO|7
-OX--OOXX|1,4,5,1
-X-X-X-OO|7
X---O-OX-|3
OXX---OX-|4
---XXO-OX|1
-O-XXO-OX|1
O--XX-O-X|6
OO-XX-O-X|6
OOXXX-O-X|6
OXOOXXX--|8
XO-OOX-X-|9,3,7,9
XXO-X-O-O|8
-OX---XXO|5
--X-OXOXO|1
XX--OX-OO|3
-OOXX-O-X|6
O-OX-OX-X|8
O-XXO-OX-|9
XX-O--XOO|3
XX-O-XXOO|3
O-XXOOXX-|9
-X-OOX-XO|1
-OX-OO-XX|7
O-XX-O-XO|5
X--X-OOX-|2,3,9,3,5,9,3
-X-OX-OOX|1
-OX-XX-O-|1,7
--OO-XXXO|1,2,5,5,2
XX-XO-O--|3
-XOXO--XO|7
XXOXO--XO|6
--XXOOXO-|1
--XXOOXOX|2
O-XXO--OX|6
-O-XXO-X-|1,3,7,9
-O-XXO-XO|3
XO-XXO-XO|3
OOX----X-|4,5,6,7,9,6,9,4,5,7,9,4,9,7,6,9,7,9
-XOO-X--X|1,7,8,5
--X-OOOXX|4
X-X-OOOXX|4
--OXOXXOX|2
X-XXOOO--|2
OXXX-OOX-|5
X---OX--O|8,2,3,7
X---OXX-O|4
OXX--X-OO|
O-XXO---X|6
OOXXO---X|6
O--X--XOX|2,3,5,6
-OO-OXXX-|9
-X-O-X-XO|5
-X-XOO-OX|1,3,7
XXO--X-O-|4,5,7,9,9
O--XXOX--|3
O--XXOXO-|3
-XO-XO--X|1
XX---OO--|3
X-OOX--XO|2
--X-OOXX-|4
XOOO--XX-|9
-OOXOXX--|1
OXO--XXXO|5
-XXOX-OO-|1
XX-O--OOX|3
OOX--X-XO|5
X-X--O-XO|
O-XXO--X-|9
XOX-XO-XO|7
-O-XOO-XX|7
OXOO-XX--|8,9,5
O-OXO--XX|7
X--O-OXX-|5
XOOO-X-X-|9,5,7,9,9,5,9,9,5,9
-XO-OX-OX|7
--OOXXXO-|2,9,1,9,9,1
XX--O-OOX|3
XO--XX--O|4
XX--OX--O|3
OX-O-X-OX|3
-X-O-XXO-|3,5
-X-OOXXO-|1,3,9,3,3
-O-XX--OX|1,6,7
-OOXX--OX|6
-OXX-OXO-|5
X-OOX-XO-|9
XO-X--OX-|5,6,9,5,5,5,5,5
XO-X--OXO|3,5,6,6
XO-X-XOXO|5
XO-XX-O-O|6
XOO--XX-O|4
XOO-XXX-O|4
O-XX-OOX-|9,2,5,2
X-OO--X-X|
XOOO--X-X|8
XOXXO-OX-|6,9
--XO-XXO-|
O-XO-XXO-|5
-O--XOOXX|1
XOO---XXO|4
-O-O-XXX-|1,5,9
O-OX-O-XX|7
X--XO-OOX|
-XO-XO-OX|1
XX--OXO--|3,9
-O-XXOO-X|1
-O-XXOOXX|1
XOXO-O-X-|5
O-X-XO-OX|7
XX-XXOO-O|8
OX---O-XX|
OX-O-O-XX|7
XX-OOX---|3,7
XX-OOXO--|3
XX-OOXO-X|3
XX-OOXOOX|3
OXO--OX-X|8
OX--X-OOX|4
OXX-X-OOX|4
XXO-O--X-|7
--XXOXO-O|
---XOOX-X|
O-XO---XX|7
-OXO-OXX-|9
OO-----XX|7
OO-O-X-XX|7
-XX--OO-X|1,5,8
OX-X---O-|9,5,6,7,6
OX-X---OX|3,5,6
-XOX-XOXO|5
O--OX--XX|7
O-OOX--XX|2
-O--XOXOX|1
-OO-XX-XO|4
-X-XO-O-X|3
OXOX--X-O|
XX-O-XO--|
XO----O-X|5
XOX--OO-X|5
XOO-XOX--|9
O-OXO-X-X|8
OXOXOX---|
XXOOOXX--|8,9
O-X-XOO-X|4
OX-O--XOX|3,5,6,3,6,3
OXXOO-XOX|6
OX-XX-O-O|6
-OX-OXOX-|9
X--O-XOOX|5
O-X----OX|6
XO-X-XO--|5
---OOXX-X|
X--OOXXOX|2
-O-XOXO-X|3
X--O-X-O-|2,3,5,7,9,2,5,5,3,5,7,2,5,9,9,3,5,7,3,2,9,5,9,9,2,9,3,7,2,3,9,9
X--XO-O--|3
XO-XX-OXO|6
-X-XXOO--|8
X--OX-XOO|3
OXXX--O--|5,6,8,9
OXXX--O-O|
-OXX-OO-X|8,1,5,1
X--XO-OX-|3
OXOX--XO-|9,5,6
O-XO-O-XX|7
XX-OO-O-X|3
-XXOOXXO-|
-OOX--XXO|1
OXX-X-O-O|8
-XO--OOXX|5
O-XXOO--X|8,2,7
O--O-XX--|2,3,5,8,9,5,2,9,2,9,8,9,8,8,9,2,9,9,8,3,8,3,2,3,3,3,5,8,3,3,5,5,5,5
O--O-XX-X|2,8
--XXO-XO-|2
-X-OOXOXX|3
X-O--OXOX|4
XO-OO-X-X|8
X-X--O-OX|2,5,7
X-OXO--X-|7
-XXX-O-O-|1
-XXX-O-OO|1
--XOOXX-O|1
XOOO-XXOX|5
XXO----XO|6
-X-O-XOOX|3
XX-O-XOOX|
-XOX-OX--|9
-XOX-OXO-|1
O-X--XOXO|
O-X-XXOXO|4
---XOXO--|
XOX-X---O|7
OXOO---XX|7
-OO-XOXX-|9
--OOXXOX-|2
X-OOXXOX-|
OOX-O-XX-|9
O-XOO--XX|6
OX-X-XOOX|
OXOX-XOOX|5
OXOXXO---|8
OXOXXOX--|9
-OOX-XOX-|5
OXO-XO--X|8
X-OO-XX--|5,8,9
XOX-X-O--|9
O-XXO-OXX|6
X--O-OXXO|
O-X--XXO-|
-X--XOOOX|1
----XOXXO|3
-X--OXOX-|3
-X-OOXOX-|
-XXOOXOX-|1
OOXO--XX-|9
-X-X-OO--|8,9,3,5,3,5
-X--O--OX|1,3,4,6,7,1,4,1
--X-XO-OX|4
X-XO-X-O-|2
X-XOXX-OO|7
-OOXO--XX|7
XX--OOO-X|3
X-OO-XOX-|5
-O--XXOX-|4
--OXOOXX-|1
XX-X-OOXO|3
--OOX--XX|
-OOX--XX-|1
-X--OOXOX|4
OX-X-OO-X|8,3,5
XO---XOX-|5,9,5,5
OX-X-X-O-|5
--XXOXOXO|1
O-X-OOXX-|9
XO-X-O--X|3,5
XOO---X-X|5,6
X-X-OXOXO|2
OXO-XXO--|8
O-OXX-OX-|6
XOO-XX--O|4
-OXXXO-XO|7
O-X-OOX-X|8
OXX---OXO|5
OX-OX-X--|
X---XOOX-|9
X-O-XOX--|9
OXXX-OXOO|5
-X-OOXO-X|3
-OX--XXO-|5
X-OO-X---|2,5,7,8,9,5
XOO-XXO--|4
-XO-X--OX|1
OXOX-XO--|5
O-O--XXXO|
O-O-XXXXO|2
X-OOX-XXO|6
OXX-XO---|
OXXOXO---|8
O--XX-X-O|
O--XX-XOO|6
-X-OOXX-O|1
XXO-OX-XO|7
--XOOXX--|9
-XOOXX-O-|1,9,7
XX-OOXX-O|3
XO-XXO---|3,7,8,9
XO-XXO--O|7
-XXOOXO--|9
--XOXXOO-|9
--XO-OXX-|5
OXX-O--OX|6
XX-OOX-O-|3
XX-OOX-OX|3
X-XO-OO-X|5
XX-OX-OO-|3
XX-OXXOO-|9
XX-OXO--O|8
XO-XX-OO-|9
OX---XOOX|3
-XXOOX--O|1
X-X-XO-O-|
X-OOXXO--|9
O-O-XO-XX|7
X-X-OX-OO|2
XOO---XOX|4
-X--O-XOX|1,3,4,6,4,4,6,4,4
-X--XXOO-|9
XOO-OXXX-|
X-X-O-OXO|2
X-OO-X-XO|2,7,5
X-OOXX-XO|2
-O---XX-O|1,4,5,5,5,5,1,1,1,5,1,4,4,1,5
-O--XXX-O|
X-XXO---O|
OOXXO-X-X|8
-X-OX-XO-|3
-XXXOX-OO|7
XXO-O---X|7
OX-OOXXX-|9
OXX-X-OO-|
-XXO-O--X|5
OXOO-XX-X|8
XX--O-XOO|3
O--OXXXXO|
OO-XX-X-O|6
OXXXX-OO-|9
X--OXX-O-|9
X--OXX-OO|7
OXX-OXO--|9
-XX-XOOOX|1
OX-X-O-OX|3,5,7
OX-XXO-OX|3,7
-OXX-OX-O|1
-XXOOXX-O|1
-XXX-OOO-|1
O---XX-XO|
XO---OXOX|5
XO--OX-XO|3,4,7
XOX-X-O-O|8
XOX-X-OXO|4,6
X-X-OXO-O|2
OX-XXO--O|8
-X-XOXXOO|1
-OOX-OX-X|1
OXXOX----|7
OO---XXX-|3
-XOO--OXX|5
XXOOX-XO-|9
X--OXXOXO|2
XO---OX-X|4,5,8
XOO--OX-X|5
X--OXXXOO|3
-O--XO-XX|3,4
-X-X-OO-X|1,5,5,5,5
--X-XOOXO|2
-XX-OOXO-|1
OX--O-XOX|3,4,6,6,6
XOX--X-OO|
XO-XOO--X|7
-XO-XOXO-|9
-OXO-XXO-|9
XX-OO-X--|6
--OXOO-XX|7
-X-XXO-OO|
OXO-XOX--|8
OXXXX-O-O|8
XOXOO--XX|6
--X-OOXXO|
XO-XXOO--|9
XO-XXOOX-|9
X-XOXO-O-|7
O-X--XOX-|4
OX-OX-XO-|3
XX-X-OO--|3
XX-X-OO-O|3
O-X-OXXO-|9
OXOO-X--X|7
XX-XXO-OO|7
O----XXOX|2,3,4,5
-O-OXXOX-|1
-OX--XXOO|5
-X-O--XXO|5
O-OXX-X-O|6
XOO--XOX-|5
-X-XOX--O|1
--OOXX-XO|2
-OX-XXOO-|9
XX---OOXO|3
-OX-XO-X-|7
-OX-XO-XO|7
OXXO--X--|5
XO-X-OOX-|9,3,5
-XO-XOXOX|1
OOX----XX|5,7
OX-XX--O-|6
OXX-XOO--|8
XX---X-OO|7
XXO--X-OO|7
-XX-OOXOX|4
OO-XXO-X-|3
-X-O-XOX-|1
OXXO-OX--|5
X-O--XOX-|5
-OXXOOX--|1
-OXXOOX-X|8
O-OX--OXX|
O-X---XXO|2,4,5,6
OOXXX-O--|6
-X---X-OO|7
-OOOXX--X|1
OX-XX---O|
-OX-X-OXO|1,6,4,4
--X-XX-OO|7
OX-OXX--O|8
X-OXOO--X|7
XXOOX-O--|8
OXXOO-X--|
OXXOO-X-X|6
-XOXO-XXO|1
-XX---OXO|
OXOX-XO-X|5
--XOOXXO-|9
X-OOX-OX-|2
XX-OOX--O|3
-OOXXO-XX|1
OO-XOX--X|3
OO-OXX-XX|7
-O--OXX-X|8
-OOO-XXX-|9
OO---XXOX|3
OO-XOX-X-|
-XOO--XXO|5
OX--XX--O|
X--X-XO-O|8
O-XX--OOX|6
X--XO-O-X|3
XOOX---XO|7
OXO-----X|8,4,5,7,8,8
OXOX--O-X|5
X-OO-OX-X|8
XXOOX--O-|9
XXOOXX-O-|9
-X-O-OOXX|5
O--XXO-OX|2,3,7
--O-XOX-X|
X--XOXO-O|
XXO-O-XXO|6
X--O-XXOO|2,3,5
XX--OOOX-|3
-OXX-XOXO|5
-XXXOOO-X|1
-XO-XXXOO|4
XO--O--XX|7
OXXOXX-O-|7
-XXO-XO-O|1
-XXOXXO-O|8
X-XXO--OO|7
XXOO--XXO|6
OOX-O-X-X|8
-O-X-OXOX|1
OX---OX-X|8
-X-O-OXOX|5
-OO--XXOX|
OXOX--OX-|5
OXOX--OXX|5
-O--XXXOO|4
-X-XOOO-X|3
-X-OOX-OX|3
X-XOO-OX-|2
XO-XO-OX-|3
OX---OX--|5
OX-X--XOO|5
OXOX---OX|5,6,7,6
-XX-OX-OO|1
X-XXOXO-O|8
-XX-O--OX|
-X--XOO-X|4
-OOOX-XX-|9
OX---OXX-|
X-XOO--XO|2
XX-O--XO-|3
XO--X-X-O|4
-OOX-XX--|1
---XXOOOX|1
XO---OXX-|
XX-O-X-OO|3
O-OO-XXX-|9
-XOXO--OX|7
XXOO-X-O-|9,5,7,9,5
XXO-XOXO-|9
XO--OXX-O|4
-OXXO--XO|1
OO-OX--XX|7
-X-XOO-XO|
XXOX--OO-|
O--OXX-XO|2
OXXX---OO|
OXXXX--OO|7
-XX--OOOX|1
XX--OXO-O|3
OO--XXOX-|4
OX-XX--OO|6
XXO-O--XO|
OXOX-O-XX|
OX--XOX--|
--X-OOXOX|
X-X--OOOX|2
-----XXOO|1,2,4,5,2,2,1,5,5,1,5,4,1,2,5,4,2,2,2,5,4,5,2,1,4,5,4,5,5
-XOX-OO-X|5
O-O-XX-XO|2
XX--OXXOO|
-O-O-X-XX|
XXO--XOO-|
OXX--OOX-|5
XXOXO---O|7
XXOX-XOO-|9
-OOX-XX-O|1
O-OX-XX-O|5
-OOO-X-XX|7
XOOO-XXX-|9
OXOO--XX-|5
OXX--OXO-|5
-XOOOX-X-|7
-OO-XOX-X|8
OO---XXXO|
OX-O--XX-|3,5,9
XO--XXO-O|4
-XX-OX-O-|
-O-XOXX-O|1
XXOXOO---|7
XOXO-O-XX|5
-OXXOX--O|
OX-OO-XX-|9
OO--XX-OX|4
-OX-XOO-X|1
OX---XOXO|5
-XO-OO-XX|7
---XOXXOO|1
X-X-OO-OX|2
-OOXX-XO-|1
XXO-OOXX-|4
-XXOO-XXO|6
--XXOXXOO|2
